page	title	examples	accepted	rejected	sha256
gram/syntax/predlojenie/odnorpodlej.htm	ОДНОРОДНЫЕ ПОДЛЕЖАЩИЕ	54	53	1	80e54e34c759782ce347eb7bdf6c2b06418772334f1ae478338f483a8630d100
gram/syntax/predlojenie/odnorskaz.htm	ОДНОРОДНЫЕ СКАЗУЕМЫЕ	154	153	1	e3c93f467f250f76fc1fff8dc05c5c8d39ae9abfb981a7951800d526956bd11f
gram/syntax/predlojenie/odnorskaz1.htm	Примечание отв. ред. Эти союзы различаются не только по сфере своего применения, но и по значению; см.: Юлдашев А. А Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 199.	2	0	2	e8fcaede6fa877939aace2f469e585dfc85c2146c8ab811d4e3c96e81843ad92
gram/syntax/predlojenie/opredel.htm	ОПРЕДЕЛЕНИЕ	141	141	0	49f286e1173b1df5b5c8005fe06565d60d1e28444cd28a7eee06609bcdee1022
gram/syntax/predlojenie/podlej.htm	ПОДЛЕЖАЩЕЕ	136	136	0	678b6b2d3b618ac6750e2c15b801184df0f1088ddc6713659fe06289b60d28f8
gram/syntax/predlojenie/prilojenie.htm	ПРИЛОЖЕНИЕ	94	92	2	6febcf94ba644d08732d086036daca2765296f85b9887ca826fac3214ba618cb
gram/syntax/predlojenie/skazuem.htm	СКАЗУЕМОЕ	901	854	47	a90be4d063a8aa97af131b4718386212a19d900c98d6cbb53363ef30fc3b02c3
gram/syntax/predlojenie/skazuem1.htm	Зависимые конструкции со связанным сказуемым едва ли не впервые воедино собраны и описаны X. М. Есеновым, который весьма противоречиво оценивает их роль в структуре предложения и в его коммуникативном содержании: с одной стороны, он отказывает им в наличии предикативности и главным образом на этом основании принижает их коммуникативную значимость, постоянно подчеркивая, что с их устранением не меняется ни структура, ни основное коммуникативное содержание предложения, с другой – совершенно справедливо утверждает, что так называемые синтаксические обороты, под которыми имеется в виду как раз приведенный нами случай, «осложняют как структуру, так и семантику простого предложения» (Есенов X. М. Синтаксис предложений с зависимыми конструкциями в казахском языке. Автореф. дис... докт. филол. наук. Алма-Ата, 1975, с. 10, ср. там же, с. 7 и др.). Из этого двоякого подхода к зависимым конструкциям в работе в целом, судя по автореферату, преобладает первый. В силу этого роль связанного сказуемого как структурного необходимого элемента всего предложения остается, к сожалению, не раскрытой.	0	0	0	179255138fffb906dd7315dd6ec84b3591608e56790216e689d11fcbc41e11d6
gram/syntax/predlojenie/skazuem2.htm	Н. К. Дмитриев справедливо квалифицирует предложение с однородными глагольными сказуемыми как слитное предложение (Дмитриев Н. К. Строй тюркских языков. М., 1962, с. 401).	0	0	0	73ee0d8ae3f2e096d80812fe8136b432ef8b7431df9b27c2f601ac71677865c4
gram/syntax/predlojenie/svyazodnorobchl.htm	СВЯЗЬ МЕЖДУ ОДНОРОДНЫМИ ЧЛЕНАМИ	85	85	0	6dcaa5c4844e2ed13a4063e0d0e965ea6afaf75dac1c400a2047f5645d33faf1
gram/syntax/predlojenie/tipypredl/beslichpred.htm	БЕЗЛИЧНОЕ ПРЕДЛОЖЕНИЕ	41	38	3	2bbd39080de1f0400a0a9a2ec739ed8355beff71ff3d2d46da096aee2d0f778b
gram/syntax/predlojenie/tipypredl/dvusostpred.htm	ДВУСОСТАВНОЕ ПРЕДЛОЖЕНИЕ	44	44	0	825d793bade1caebfdb59086282af3c79bf3b6a1b07db742ccc074c745bbee2b
gram/syntax/predlojenie/tipypredl/infmodpred.htm	ИНФИНИТИВНО-МОДАЛЬНОЕ ПРЕДЛОЖЕНИЕ	53	53	0	63dc209c7da56afa77c497d21dd85055311ee93f876a37eef4e8320e8f1d46f9
gram/syntax/predlojenie/tipypredl/nazyvpred.htm	НАЗЫВНОЕ ПРЕДЛОЖЕНИЕ	7	7	0	5b54e61282502303b76b63af1866b4ed19dc79f62aa122255d28fcc49cb7c798
gram/syntax/predlojenie/tipypredl/neoplichpred.htm	НЕОПРЕДЕЛЕННО-ЛИЧНОЕ ПРЕДЛОЖЕНИЕ	17	17	0	e8d671577f6c1e29a8b5a2df9434ebc79a2a738c4b9ace5b8c270b3c8be90e85
gram/syntax/predlojenie/tipypredl/oboblichpred.htm	ОБОБЩЕННО-ЛИЧНОЕ ПРЕДЛОЖЕНИЕ!	18	17	1	fc1bf27bc9d94cdca2ab36f9c3f1c656a63aad169707d5b2d9e6528878917faf
gram/syntax/predlojenie/tipypredl/odnosostpred.htm	ОДНОСОСТАВНОЕ ПРЕДЛОЖЕНИЕ	0	0	0	a84fdf4e1ac5e281a3690237d5b3690ffba12822df78095d162ce37abb905552
gram/syntax/predlojenie/tipypredl/parsell.htm	ПАРЦЕЛЛЯЦИЯ	87	87	0	7e5533bc7214f163e3de30e9b98820dcec4511a6798e14e5d46dff8239e7b3fb
gram/syntax/predlojenie/tipypredl/parsell1.htm	См. также: Юлдашев А. А. Деепричастие на -п в башкирском языке. – Тюркологические исследования. М., 1976, с. 267.	0	0	0	32af282d79daa85aa2711ae7656e3ebf384fa447f732b47c359d6bbe46700b49
gram/syntax/predlojenie/tipypredl/pobudpredl.htm	ПОБУДИТЕЛЬНОЕ ПРЕДЛОЖЕНИЕ	60	60	0	7d8a41ce5a920f859eff3c11410d6c44ddcb5f33401b3034fe3c1913794bf2f4
gram/syntax/predlojenie/tipypredl/poryadokslov.htm	ПОРЯДОК СЛОВ В ПРЕДЛОЖЕНИИ	205	201	4	359d8af6b2a6aab8e17ce42ace45d3c53d2750e316ef6557b7a41319302d4596
gram/syntax/predlojenie/tipypredl/povestpred.htm	ПОВЕСТВОВАТЕЛЬНОЕ ПРЕДЛОЖЕНИЕ	66	66	0	e134fd12b4e7732dae34f234333cfd0bc7577b9bfe370dbb024a8451758bd7b9
gram/syntax/predlojenie/tipypredl/slojnpredl/bessouzslojnosochpredl.htm	БЕССОЮЗНОЕ СЛОЖНОСОЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	315	313	2	457ab9310ee95ae0b436716e129b38010c41cb533a5cc7fc898dbcf22de4f1c8
gram/syntax/predlojenie/tipypredl/slojnpredl/bessouzslojnosochpredl1.htm	Об этом, как и об основных типах сложносочиненных предложений, сказуемое первой части которых выражено деепричастием на -п, см.: Юлдашев А. А.Соотношение деепричастных и спрягаемых форм глагола в тюркских языках. М., 1977, с. 240–250.	0	0	0	7445ae819272b9bb92b24f9418802027963c4a7e83bb6859e9996d7a84172fe3
gram/syntax/predlojenie/tipypredl/slojnpredl/period.htm	ПЕРИОДЫ	261	255	6	f6ba9a69f33d74a859779fd1154ebf888a0ab9f9efa9f2daca658c390fa43519
gram/syntax/predlojenie/tipypredl/slojnpredl/period1.htm	Античные теории языка и стиля. М.; Л., 1936, с. 183.	0	0	0	89da4a82d24f2b9f632297615af469bf8945b0c66400485eea5ec701960e86f8
gram/syntax/predlojenie/tipypredl/slojnpredl/period2.htm	Смирновский Л. Теория словесности. М.; П., 1914, с. 39.	0	0	0	a8c2f0812cdef79353046285d13afa43a8af35499309b72a095478adfca090db
gram/syntax/predlojenie/tipypredl/slojnpredl/pryamkosvrech.htm	ПРЯМАЯ И КОСВЕННАЯ РЕЧЬ	55	55	0	d2ff54c3af2a408ca7616d98ecf035530801cc1e93b621547d636e6af5c42394
gram/syntax/predlojenie/tipypredl/slojnpredl/pryamkosvrech1.htm	Грамматика киргизского языка. Оренбург, 1906, с. 215.	0	0	0	6e1d10ab193280165938e75a5e8ba215c134c172b79a43ca5650748fc4e90dba
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnosochpredl.htm	СЛОЖНОСОЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	0	0	0	ca172976e73b0b06241c5df432a03b7ca14a96f7f3b3ca83a36da440a276e5b9
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnosochpredlsouz.htm	СЛОЖНОСОЧИНЕННОЕ ПРЕДЛОЖЕНИЕ С СОЮЗОМ	242	241	1	2b53bf6399f1a77301251d0c27962118e22120189b0db69658b08ea8e7d6f10f
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatdopol.htm	ПРИДАТОЧНОЕ ДОПОЛНИТЕЛЬНОЕ	82	82	0	a7dcc1f6f5347f8d95b0cab2285f1ff9f50c36bdc4dca22e13a903b827e0faca
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatmery.htm	ПРИДАТОЧНОЕ МЕРЫ И СТЕПЕНИ	43	42	1	76d02764b990a8cf7eda98d0953578b28b7f3e13fcaafc4b648910ec56070c53
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatmesta.htm	ПРИДАТОЧНОЕ МЕСТА	61	61	0	b8d479863b630ae69f0a07bec05c59b10c0c8e46d76d35684908d938b12e8546
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatobrdeist.htm	ПРИДАТОЧНЫЕ ОБРАЗА ДЕЙСТВИЯ	98	96	2	79d35ddf9062d536f447d735c4ef10c5899dd6505c3c47af612249ba9dc30d7b
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatopred.htm	ПРИДАТОЧНОЕ ОПРЕДЕЛИТЕЛЬНОЕ	54	54	0	7921a2629d72e6e53b8b52e4361270882a501706f4cff97498bd6c70a3f1505f
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatpodlej.htm	ПРИДАТОЧНОЕ ПОДЛЕЖАЩНОЕ	92	66	26	3eb4194aae03864374b289a20e69c1983e7a4479ff0745e92f72190e7c8816f9
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatpodlej1.htm	Конституирующим элементом сходных предложений служит употребление соотносительных союзных слов кем – шул, кем дә кем – шул, из коих второе одновременно служит и подлежащим главного предложения.	2	2	0	f2c38f65a144fcc20058f39878f8ae7d795d4f4db18ae6596fca9b7db98ae930
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatpodlej2.htm	Эти и сходные предложения квалифицируются так не только Г. Г. Саитбатталовым. Однако на деле они представляют сложноподчиненные предложения с придаточным; пояснительным, близко стоящие к соответствующим типам сложносочиненных предложений.	0	0	0	5c50446c8c41689756df51d7f11b8e17fbc3a830d23a60072b54edb4a4fb67d3
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatprich.htm	ПРИДАТОЧНОЕ ПРИЧИНЫ	96	95	1	72ea19b673b5838929c5db79f246bad1dde9a442a361d499d90b6f40f9d2c8fb
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatseli.htm	ПРИДАТОЧНОЕ ЦЕЛИ	93	92	1	6322c9c514544c400783f8a42028595eb117300f37d286c118df17c58508259a
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatskaz.htm	ПРИДАТОЧНОЕ СКАЗУЕМОСТНОЕ	32	32	0	eb313c6dcb897f5cdaae8e3643d9991073146423adf583575c22776494eab66c
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatsled.htm	ПРИДАТОЧНОЕ СЛЕДСТВИЯ	129	128	1	3f427f2335438d7016e3a29c6185ce6508042db75668d654e650d9c239cc45f8
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatsled1.htm	См.: Сәитбатталов Ғ. Ғ. Башҡорт теленең ҡушма һөйләм синтаксисе.	0	0	0	6b78bdcea9bf64b0a31571df5561dfe8f3375622ae8b71a94a8d3aba7d072899
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatsrav.htm	ПРИДАТОЧНОЕ СРАВНЕНИЯ	101	98	3	989c05bd1fe6b108290042f311571f89c7f6ea39f49f3402435488aadffa6efc
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatuslov.htm	ПРИДАТОЧНОЕ УСЛОВИЯ	71	68	3	ef653b3ad846e17809c2697e1df2faee0b7cc91241c7b2faff58bac7ce719270
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatustup.htm	ПРИДАТОЧНОЕ УСТУПИТЕЛЬНОЕ	116	114	2	001486b6903fa1244f540f0bf821ba62ca57a47dae60fc7773bd9e9e94a4d59c
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/pridatvrem.htm	ПРИДАТОЧНОЕ ВРЕМЕНИ	151	151	0	521c81a4be5740a7d84c1ce90a2cb2ed16a2bc78c4c7e7b0e8435f3fbeb4193b
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/slojnpodchpredl.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	0	0	0	7a03dd4a5bd88656cb3039e5dafe8c95f7f0055fa346dafbba93b6982748a129
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpodchpred/slojnpodchpredl1.htm	Вместе с тем следует сказать, что иногда конструкции, главныз члены которых представлены отдельно выраженными подлежащим и сказуемым, не являются придаточными предложениями, так как по смыслу они представляют собой синтаксические фразеологизмы. Таковы, например, фразеологизмы: балтаһы һыуға төшкән кеүек 'быть не в духе' (букв. 'словно уронил топор в реку'); һыуһыны ҡанғансы 'сполна утолить жажду'; танһығы ҡанғансы 'отвести душу' (о еде)' и др.	7	7	0	2ab0b4b937b32865391fb44b1b82f51de8776fdbfd079ebf43e1cf6354ed9dbe
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpredl.htm	СЛОЖНОЕ ПРЕДЛОЖЕНИЕ	0	0	0	36bf8f3e74683bcb3a8f03f652003ae47674569b22d9ad259fea9e077946b299
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpredl1.htm	См.: Ширалиев М. Ш. Проблема сложноподчиненного предложения. – Вопросы грамматики тюркских языков. Алма-Ата, 1858, с. 81 и др.	0	0	0	8e51834234469f27af60713cd7e12b20731ba6067b599e4d450808351959dab3
gram/syntax/predlojenie/tipypredl/slojnpredl/slojnpredl2.htm	См., к примеру: Әхмәр Ҡ. Башҡорт телендә ябай һөйләм синтаксисе. Өфө, 1958, с. 169 и сл.; Закиев М. 3. Синтаксический строй татарского языка. Казань, 1963, с. 153–158.	0	0	0	0cd02796460555e47600027473b3d55af4e7b368dedbc61b31c3955ee70ccf95
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slprdvuchslpred.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ, ОДНА ИЛИ ОБЕ СОСТАВНЫЕ ЧАСТИ КОТОРЫХ ВЫРАЖЕНЫ ОБЫЧНЫМ ДВУЧАСТНЫМ СЛОЖНОПОДЧИНЕННЫМ ПРЕДЛОЖЕНИЕМ	55	55	0	29909072bfab2f9c688b5d7853ddefc84c396be619ce66caffe2a86b00d03497
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slpredodnaglav.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	273	271	2	ce471595f18dde6639f5b681f1488b178dcf788903802e2b0aa2e09eaa9df711
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slpreds2boleesopodchast.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	254	254	0	a90355b687ce1745a9aafc89e49b19bd4132150aadc4005f36bb3228380ec3de
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slpredsdvumyaglchl.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	45	45	0	0b7f7dec4f67c279cc8669600960266ae8fe7a1f5b21f1452b63ec91fd437f17
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slprsneodpridpred.htm	СЛОЖНОПОДЧИНЕННОЕ ПРЕДЛОЖЕНИЕ	131	131	0	e78be68a34c8051d9b221f723993a6d4c56eb4cb968f121edf13d1510e14cfb2
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slprsneodpridpred1.htm	Благодаря контексту иногда между двумя придаточными частями предложения возникает причинно-следственная связь: Ҡарҙар иреп, көндәр йылытҡас, Ташлыкүл буйҙары, нәфис сәскәләргә күмелә (Ф. Әсәнов) 'Когда таят снега и дни становятся теплыми, долины Ташлыкуля утопают в благоухающих цветах'; Игендәр йыйылып алынып баҫыуҙар яланғасланғас, улар өйкөм-өйкөм утрауҙар һымак әллә ҡайҙан күҙгә ташлана (Ф. Иҫәнғолов) 'Когда хлеба убраны и поле оголено, они (стога) издали бросаются в глаза, словно группы островков'.	19	18	1	d886d9b606d128783bf59e830ff3da8b7b3d9adac6be426f621f2cd8931d5b6b
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/slprsneodpridpred2.htm	Придаточное с деепричастным сказуемым в форме на -п, предшествующее другому придаточному времени со сказуемым в форме деепричастия на -ғас/-гәс, -ҡас/-кәс, в зависимости от контекста может быть и соподчиненным, хотя оно и соотносится с славным предложением через посредство последующего придаточного предложения: ср. Тик, көй бөтөп, халыҡ алҡышлай башлағас ҡына иҫемә килдем (Ғ. Лоҡманов) 'Я пришел в себя только после того, как перестала звучать мелодия и народ начал аплодировать', где сказуемое первого из соподчиненных придаточных времени представлено в форме деепричастия на -п в целях выражения последовательности совершения действий, хотя оно семантико-синтаксически равнозначно со сказуемым последующего придаточного предложения в форме на -ғас (представляет, по существу, его синтаксический синоним).	12	9	3	f122572b310e2886d7ad84c4dd45c8996d702cef8dd74342cd6cde42a2c6fb14
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/smeshslpredl.htm	СМЕШАННЫЕ СЛОЖНЫЕ ПРЕДЛОЖЕНИЯ	27	26	1	eb719cfc0f2d13bc3feca14d849a837926e66636e18a5b11791bb6ac77d99ed3
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/uslojslojnosochpred.htm	УСЛОЖНЕННЫЕ СЛОЖНОСОЧИНЕННЫЕ ПРЕДЛОЖЕНИЯ	161	161	0	e6323772ba41c62107aaed4be70847dee38d8df79feee70f0b51cc8d6bf58236
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/uslojslojnosochpred1.htm	Сопоставительные отношения между частями сложносочиненного предложения, выраженными в виде отдельных сложноподчиненных предложений, устанавливаются на семантико-синтаксической основе: ср. Быға тиклем да мин иген сәстем, тик бер серҙе белмәй йәшәнем, хәҙер иген күкрәп үҫһен өсөн, Мальцев өйрәткәнсә сәсәмен (Б. Вәлит) 'И до этого я сеял хлеб, но жил не зная одной тайны, теперь буду сеять так, как предлагает Мальцев, чтоб пышно разрастались хлеба'.	15	15	0	5c9b0b5f0a7bd31bf736c6991b9540d13f38c249fd0f118649a54acc80fdcbeb
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/uslojslojpred.htm	УСЛОЖНЕННОЕ СЛОЖНОЕ ПРЕДЛОЖЕНИЕ	0	0	0	689b26b85d9bc254bc98f3eb1372f7fc55dc0f566641467c944e9290cfaa4df7
gram/syntax/predlojenie/tipypredl/slojnpredl/uslojslojpred/uslojslojpred1.htm	Сәитбатталов Ғ. Ғ. Башҡорт теленең ҡушма һөйләм синтаксисе. Өфө, 1961, с. 169– 220; Закиев М. 3. Синтаксический строй татарского языка. Казань, 1963, с. 412–425. Структура многочленного сложного предложения. – Современный татарский литературный язык. Синтаксис. М., 1971, с. 149–160 и сл.	0	0	0	d840863e59d4b448984e30135a0bcc50f81d6aa292f662c8993d1c8c0f18235c
gram/syntax/predlojenie/tipypredl/uslojprostpred.htm	УСЛОЖНЕННОЕ ПРОСТОЕ ПРЕДЛОЖЕНИЕ	255	247	8	82d7b0e6460ca89bda8684a97148c245fa7d1ce4cb0f18999b48fe5669f4cf11
gram/syntax/predlojenie/tipypredl/uslojprostpred1.htm	Недаром Н. К. Дмитриев в соответствии с давно установившейся традицией в отечественном языкознании предложения с однородными сказуемыми рассматривал как особую разновидность простого предложения, называя ее слитным предложением (Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 401).	0	0	0	e70a5a73a0771bd00fee12f1996c68d716a67912a197d5583bb6e575c05ed616
gram/syntax/predlojenie/tipypredl/uslojprostpred2.htm	Мелиоранский П. М. Краткая грамматика казак-киргизского языка. СПб., 1897, ч. 2, с. 36.	0	0	0	6d7785687438fa274fa7a11eaee997d09dd3b69a81af3302807f86ee5e1e4ea8
gram/syntax/predlojenie/tipypredl/voprospred.htm	ВОПРОСИТЕЛЬНОЕ ПРЕДЛОЖЕНИЕ	77	77	0	12c53df0cc1d16ca24a827408e54f746ca0b807bdb4c3c652c47af357f307c08
gram/syntax/predlojenie/tipypredl/vosklitspred.htm	ВОСКЛИЦАТЕЛЬНОЕ ПРЕДЛОЖЕНИЕ	45	44	1	f6bc8550f04c771091f7692e17919e04f9d867dcc33e7c9eeeff0c9b339edc21
gram/syntax/predlojenie/tipypredl/vstavpred.htm	ВСТАВНЫЕ ПРЕДЛОЖЕНИЯ	217	215	2	0efc238741b7bb57b2bbab41cbecf71106bdd4b4b49a8c8d78c89325a7078ae6
gram/syntax/predlojenie/tretchlpred.htm	СЛОВА И СЛОВОСОЧЕТАНИЯ В НЕЗАВИСИМОЙ ПОЗИЦИИ	0	0	0	54b09a2db38ec922e9c6dfa408a7372867ea205ef662ecdb55254325b26cd6fe
gram/syntax/predlojenie/vtorchlpred.htm	ВТОРОСТЕПЕННЫЕ ЧЛЕНЫ ПРЕДЛОЖЕНИЯ	11	11	0	08fa043a03deecfe6390bec443eca0e88178f83ba1732552196a09bf339aaf8b
gram/syntax/predlojenie/vvodslovo.htm	ВВОДНОЕ СЛОВО И ВВОДНОЕ СЛОВОСОЧЕТАНИЕ	59	59	0	c244acb13c1dc6139ac256aa72e3c48d6d11cdb96a864400892a812bfd34e359
gram/syntax/slovosochet/glagslovosoch.htm	ГЛАГОЛЬНЫЕ СЛОВОСОЧЕТАНИЯ	0	0	0	dce9d6dc76c86421d6dfce9427233da9a76c56f35fa50db4b3ce491381b4a8bb
gram/syntax/slovosochet/glagslovsprimclenfvy.htm	ГЛАГОЛЬНЫЕ СЛОВОСОЧЕТАНИЯ С ПРИМЫКАЮЩИМИ ЧЛЕНАМИ	157	147	10	1d2380ea388887764f2c73013ba430fcf61395dfdd18fa69425844d110ecca00
gram/syntax/slovosochet/imenslovosoch.htm	ИМЕННЫЕ СЛОВОСОЧЕТАНИЯ	163	158	5	fb0e839386f5f5cc13fc82ad98ab4ff3e0d31d17517aedd15873348f2ab68cbf
gram/syntax/slovosochet/imenslovosoch1.htm	В моделях приняты следующие сокращения: существительное – С, имя нарицательное – н, имя собственное – сб, прилагательное – П, местоимение – М, числительное – Ч, глагол – Г, причастие – Пр, деепричастие – Дпр, основной падеж – 1, родительный – 2, дательный – 3, винительный – 4, исходный – 5, местный – 6, аффикс принадлежности 3-го лица – л, послелог – посл.	0	0	0	8ad3c10859f6b5e4d6c3970c62a3182e2687f7ef75c9c827e401f1031a992202
gram/syntax/slovosochet/kombinglagslovosoch.htm	КОМБИНИРОВАННЫЕ ГЛАГОЛЬНЫЕ СЛОВОСОЧЕТАНИЯ	114	114	0	75ffca98e11ea01205905c8d64ba686938d45b1b34f9e0989b1b988ede83c9dd
gram/syntax/slovosochet/narechslovosoch.htm	НАРЕЧНЫЕ СЛОВОСОЧЕТАНИЯ	65	64	1	742ccc2448989a0e544d2dfce5817f95b590702e6040b538ceb97b504acd5325
gram/syntax/slovosochet/obchchar.htm	СЛОВОСОЧЕТАНИЕ	67	67	0	b33a60f746b59b1c7a2f74a36a471ff1d489840d563fbd78312cac1038c50171
gram/syntax/slovosochet/obchchar1.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 74.	0	0	0	d14156fe3b20f4490ccfa80e7e7f94c0ec037b3a526fecf9c42058e95143d527
gram/syntax/slovosochet/obchchar2.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 74.	0	0	0	475719a3cf77bf82dfb34a1e0409b84be25ca99fec1a947e188acdf7703f01d3
gram/syntax/slovosochet/obchchar3.htm	Многие тюркологи, как и исследователи синтаксиса русского языка, в состав словосочетаний включают сочетания только двух знаменательных слов. См., например: Закиев М. 3. Синтаксический строй татарского языка. Казань, 1951, с. 108–110; Современный татарский литературный язык (Синтаксис). М., 1972, с. 82–84; Узбек тили грамматикаси, т. 2. Ташкент, 1976, с. 29; Прокопович Н. Н. Вопросы синтаксиса русского языка. М., 1974, с. 70–71 и др.; А. Н. Баскаков, наоборот, включает в круг словосочетаний и конструкции с знаменательным словом и послелогом – см.: Баскаков А. Н. Указ. соч., с. 28–29. – Несколько иную точку зрения высказала Е. И. Убрятова. – см.: Убрятова Е. И. Указ. соч., с. 76–79.	0	0	0	d6b41e07bc71c3d1357c2ba92e3a5dfc513b63fdeedf9896cbb44bd13332e3bb
gram/syntax/slovosochet/obchchar4.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 75.	0	0	0	ba45d367f99bbba61c3c83b77ee10d9b64a3c5859063bf4d1690fcfcdd03ed2a
gram/syntax/slovosochet/obchchar5.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 75, 76.	0	0	0	bffdc11498c162c19cc6b36a2f9bedfc314e20160486f1e62bb2d202fa50dd99
gram/syntax/slovosochet/prostglagslovosoch.htm	ПРОСТЫЕ ГЛАГОЛЬНЫЕ СЛОВОСОЧЕТАНИЯ	87	87	0	d5c65c340af932943826e05efe842a4cfd45fd8601ae8e42d184a4e8966ae0d6
gram/syntax/slovosochet/slojglagslovosoch.htm	СЛОЖНЫЕ ГЛАГОЛЬНЫЕ СЛОВОСОЧЕТАНИЯ	263	261	2	230a6d606352850ca127cb49cb7615d20212b95c5d07f5e679d20db74bd9124f
gram/syntax/slovosochet/slojimenslovosoch.htm	СЛОЖНЫЕ ИМЕННЫЕ СЛОВОСОЧЕТАНИЯ	215	212	3	4b86650d8f471ead0bd0792a131d87a591e12dbad56d1d3866c3f4bdac7867a5
gram/syntax/slovosochet/slovosochschislit.htm	СЛОВОСОЧЕТАНИЯ С ЧИСЛИТЕЛЬНЫМИ	18	18	0	46e1dd309f15aa1c74f21760c10d50ec2e99eee643c526913b28237b9961df5a
gram/syntax/slovosochet/slovosochsuprprilag.htm	СЛОВОСОЧЕТАНИЯ С УПРАВЛЯЮЩИМИ ПРИЛАГАТЕЛЬНЫМИ	97	95	2	246c81cda988798590c1a3a00718f0ad82a0b2842aab38520884c0ed38a6a8ca
gram/syntax/slovosochet/slovsglagolopred.htm	СЛОВОСОЧЕТАНИЯ С ГЛАГОЛЬНЫМИ ОПРЕДЕЛЕНИЯМИ	70	69	1	d0e0c06b335ed72a3aefc8de56501012843b7612e7d3bebc452a4e4e2667393f
gram/syntax/svyazislov/glagupravlenie.htm	ГЛАГОЛЬНОЕ УПРАВЛЕНИЕ	223	222	1	73970992b9a9cca36ed59eb9a83f0692ea1f4e8ecd1ffe4c4b577892bdfc47c2
gram/syntax/svyazislov/podchinsvyaz.htm	ПОДЧИНИТЕЛЬНАЯ СВЯЗЬ	9	8	1	8475ec49e5c1cfe8400f848d004f8656b33b2effee8b1bb7b065594be9db0eaf
gram/syntax/svyazislov/primyk.htm	ПРИМЫКАНИЕ	2	2	0	8e8cd09467284b1bc2e810c98d0962792fc3bb8c0363e75838510cbe833ff40f
gram/syntax/svyazislov/primykglagol.htm	ГЛАГОЛЬНОЕ ПРИМЫКАНИЕ	51	48	3	d1489117807db6f5ac1bb5da413651d0b8d77adec8e1793d26d8adccc640f34d
